Source,Target,Type,Id,Label,timeset,Weight
Alshamsi789,salehelnaami,Directed,340096,,,1
Alshamsi789,SamarDJarrah,Directed,340094,,,1
Alshamsi789,SamihJad,Directed,340092,,,1
Alshamsi789,saqer2030,Directed,340091,,,1
Alshamsi789,sarahleah1,Directed,340090,,,1
Alshamsi789,saudibus111,Directed,340089,,,1
Alshamsi789,Saudis2018,Directed,340088,,,1
Alshamsi789,soltan,Directed,340077,,,1
Alshamsi789,spectatorindex,Directed,340075,,,1
Alshamsi789,Sultana_Farida,Directed,340073,,,1
Alshamsi789,SultanAlQassemi,Directed,340072,,,1
Alshamsi789,Sweden_AR,Directed,340069,,,1
Alshamsi789,tahaalhajji,Directed,340068,,,1
Alshamsi789,tajalsserosman,Directed,340067,,,1
Alshamsi789,Talkhedher,Directed,340066,,,1
Alshamsi789,TamerMisshal,Directed,340065,,,1
Alshamsi789,TarekHamoud,Directed,340062,,,1
Alshamsi789,tounsiahourra,Directed,340052,,,1
Alshamsi789,UAEstudies,Directed,340037,,,1
Alshamsi789,vbfy547,Directed,340026,,,1
Alshamsi789,WajdWaqfi,Directed,340024,,,1
Alshamsi789,WalidAlhathloul,Directed,340023,,,1
Alshamsi789,WeRecordAR,Directed,340020,,,1
Alshamsi789,YahyaAlhadid,Directed,340014,,,1
Alshamsi789,yahyahawwa,Directed,340013,,,1
Alshamsi789,yakathah,Directed,340012,,,1
Alshamsi789,yaktay,Directed,340011,,,1
Alshamsi789,youssef_hussen,Directed,340008,,,1
Alshamsi789,zalmoayyad,Directed,340004,,,1
MajedAlasmariAP,Alshamsi789,Directed,1756,,,1
Politic_Star,Alshamsi789,Directed,505416,,,1
NasserAlajmi89,Alshamsi789,Directed,487097,,,1
M_alumri,Alshamsi789,Directed,443013,,,1
lawyerasim,Alshamsi789,Directed,437961,,,1
Kh_OZ,Alshamsi789,Directed,427338,,,1
Hudhaif9,Alshamsi789,Directed,409035,,,1
fahadlghofaili,Alshamsi789,Directed,386245,,,1
AlhawaliAa,Alshamsi789,Directed,331554,,,1
Aldiwan2030,Alshamsi789,Directed,329543,,,1
Hudhaif9,shaheensulaiti,Directed,408544,,,1
SaudiReformers,933557216,Directed,575433,,,1
SaudiReformers,933556409,Directed,565852,,,1
SaudiReformers,Abdulhakim_01,Directed,528469,,,1
SaudiReformers,Abdullah96wa,Directed,528468,,,1
SaudiReformers,Al_Wile7,Directed,528465,,,1
SaudiReformers,Alghamdi_AA,Directed,528463,,,1
SaudiReformers,alghaslan,Directed,528462,,,1
SaudiReformers,AlhawaliAa,Directed,528461,,,1
SaudiReformers,ali_adubisi,Directed,528460,,,1
SaudiReformers,alia_ww,Directed,528459,,,1
SaudiReformers,Alq_naser,Directed,528458,,,1
SaudiReformers,Alya_Alhwaiti,Directed,528456,,,1
SaudiReformers,amani_aal,Directed,528455,,,1
SaudiReformers,anaharoon,Directed,528454,,,1
SaudiReformers,AnasAlg32779382,Directed,528453,,,1
SaudiReformers,AOAltwaijri,Directed,528452,,,1
SaudiReformers,AreejASadhan,Directed,528451,,,1
SaudiReformers,ashmlan,Directed,528450,,,1
SaudiReformers,bader_alhamid,Directed,528449,,,1
SaudiReformers,DAWN_Arabic,Directed,528448,,,1
SaudiReformers,drhussahmm,Directed,528445,,,1
SaudiReformers,ESOHumanRights,Directed,528444,,,1
SaudiReformers,FarisAbaalkhail,Directed,528443,,,1
SaudiReformers,GhanemAlmasarir,Directed,528441,,,1
SaudiReformers,ghariba33,Directed,528440,,,1
SaudiReformers,greatsaudipod,Directed,528439,,,1
SaudiReformers,Hala_Aldosari,Directed,528437,,,1
SaudiReformers,hanaalkhamri,Directed,528436,,,1
SaudiReformers,Hudhaif9,Directed,528434,,,1
SaudiReformers,Izhallha,Directed,528433,,,1
SaudiReformers,JabriMD,Directed,528432,,,1
SaudiReformers,jamelakbar,Directed,528431,,,1
SaudiReformers,khaled_f_alsaud,Directed,528430,,,1
SaudiReformers,LinaAlhathloul,Directed,528429,,,1
SaudiReformers,LoveLiberty_2,Directed,528427,,,1
SaudiReformers,M_alumri,Directed,528426,,,1
SaudiReformers,Maha1410,Directed,528423,,,1
SaudiReformers,MajedAlasmariAP,Directed,528422,,,1
SaudiReformers,MarzoqM_,Directed,528421,,,1
SaudiReformers,Mosho_NZ,Directed,528418,,,1
SaudiReformers,moslehun,Directed,528417,,,1
SaudiReformers,OmaimaAlnajjar,Directed,528414,,,1
SaudiReformers,SaharAlFaifi,Directed,528411,,,1
SaudiReformers,saudibus111,Directed,528408,,,1
SaudiReformers,shoaa_ahm,Directed,528405,,,1
SaudiReformers,tahaalhajji,Directed,528404,,,1
SaudiReformers,WalidAlhathloul,Directed,528401,,,1
SaudiReformers,yakathah,Directed,528400,,,1
SaudiReformers,zalmoayyad,Directed,528398,,,1
SaudiReformers,933556292,Directed,564546,,,1
SaudiReformers,933557380,Directed,577573,,,1
Obaidallah_90,SaudiReformers,Directed,495623,,,1
NasserAlajmi89,SaudiReformers,Directed,486572,,,1
M_alumri,SaudiReformers,Directed,442704,,,1
Hudhaif9,SaudiReformers,Directed,408552,,,1
Dr_Utaybi,SaudiReformers,Directed,378255,,,1
AlhawaliAa,SaudiReformers,Directed,331162,,,1
Rasha_au,Ahmad_Alyehri,Directed,512891,,,1
Obaidallah_90,Ahmad_Alyehri,Directed,495716,,,1
mohammed_slman,Ahmad_Alyehri,Directed,468076,,,1
MediaCenterAA,Ahmad_Alyehri,Directed,454015,,,1
M_alumri,Ahmad_Alyehri,Directed,443073,,,1
Kh_OZ,Ahmad_Alyehri,Directed,427396,,,1
Hudhaif9,Ahmad_Alyehri,Directed,409099,,,1
fahadlghofaili,Ahmad_Alyehri,Directed,386313,,,1
Alsamhouri,Ahmad_Alyehri,Directed,339574,,,1
qahtani_s1,adhamsharkawi,Directed,562530,,,1
NasserAlajmi89,adhamsharkawi,Directed,487187,,,1
mohammed_slman,adhamsharkawi,Directed,468080,,,1
mahwe311,adhamsharkawi,Directed,446687,,,1
Husain_Alq,adhamsharkawi,Directed,409865,,,1
fahadlghofaili,adhamsharkawi,Directed,386319,,,1
AlshimaaMorsi,adhamsharkawi,Directed,341369,,,1
AlhawaliAa,adhamsharkawi,Directed,331615,,,1
malmatarq8,Altabtabie,Directed,449243,,,1
Khaledkhoja,Altabtabie,Directed,429499,,,1
islamicommapart,Altabtabie,Directed,419501,,,1
GamalSultan1,Altabtabie,Directed,394856,,,1
fahadlghofaili,Altabtabie,Directed,386243,,,1
drassagheer,Altabtabie,Directed,378984,,,1
Abubelal_1951,Altabtabie,Directed,314157,,,1
qahtani_s1,nasser_duwailah,Directed,562520,,,1
MajedAlasmariAP,nasser_duwailah,Directed,960,,,1
mu7aqiq20,nasser_duwailah,Directed,478237,,,1
MediaCenterAA,nasser_duwailah,Directed,453742,,,1
M_alumri,nasser_duwailah,Directed,442762,,,1
Kh_OZ,nasser_duwailah,Directed,427027,,,1
Husain_Alq,nasser_duwailah,Directed,409670,,,1
Hudhaif9,nasser_duwailah,Directed,408673,,,1
GamalSultan1,nasser_duwailah,Directed,394761,,,1
fahadlghofaili,nasser_duwailah,Directed,385981,,,1
drassagheer,nasser_duwailah,Directed,378899,,,1
AlhawaliAa,nasser_duwailah,Directed,331235,,,1
abanaemah,nasser_duwailah,Directed,299323,,,1
MajedAlasmariAP,TamerMisshal,Directed,1100,,,1
Obaidallah_90,TamerMisshal,Directed,495616,,,1
Kh_OZ,TamerMisshal,Directed,426918,,,1
Husain_Alq,TamerMisshal,Directed,409615,,,1
Hudhaif9,TamerMisshal,Directed,408513,,,1
fahadlghofaili,TamerMisshal,Directed,385895,,,1
AlshimaaMorsi,TamerMisshal,Directed,340869,,,1
mohammed_slman,khaledabushadi,Directed,467957,,,1
mohammed_slman,FadelSoliman,Directed,467995,,,1
Aldiwan2030,FadelSoliman,Directed,329523,,,1
abanaemah,FadelSoliman,Directed,299460,,,1
Kh_OZ,KhaledSafi,Directed,427126,,,1
Dr_Utaybi,KhaledSafi,Directed,378385,,,1
AlhawaliAa,KhaledSafi,Directed,331333,,,1
Politic_Star,fatimaalwahsh,Directed,505372,,,1
MediaCenterAA,fatimaalwahsh,Directed,453873,,,1
M_alumri,fatimaalwahsh,Directed,442911,,,1
Kh_OZ,fatimaalwahsh,Directed,427199,,,1
fahadlghofaili,fatimaalwahsh,Directed,386136,,,1
drassagheer,fatimaalwahsh,Directed,378941,,,1
Dr_Utaybi,fatimaalwahsh,Directed,378446,,,1
AlshimaaMorsi,fatimaalwahsh,Directed,341172,,,1
AlhawaliAa,fatimaalwahsh,Directed,331426,,,1
Aldiwan2030,fatimaalwahsh,Directed,329520,,,1
AlshimaaMorsi,essamt74,Directed,341178,,,1
Alsamhouri,essamt74,Directed,339467,,,1
abanaemah,essamt74,Directed,299463,,,1
alestiklal_Gulf,alestiklal,Directed,BM16063,,,10
Obaidallah_90,alestiklal_Gulf,Directed,495712,,,1
NasserAlajmi89,alestiklal_Gulf,Directed,487143,,,1
mujtahidvideo,alestiklal_Gulf,Directed,479550,,,1
MediaCenterAA,alestiklal_Gulf,Directed,453989,,,1
mahwe311,alestiklal_Gulf,Directed,446674,,,1
Kh_OZ,alestiklal_Gulf,Directed,427369,,,1
Hudhaif9,alestiklal_Gulf,Directed,409058,,,1
fahadlghofaili,alestiklal_Gulf,Directed,386283,,,1
Dr_Utaybi,alestiklal_Gulf,Directed,378559,,,1
AlshimaaMorsi,alestiklal_Gulf,Directed,341327,,,1
AlhawaliAa,alestiklal_Gulf,Directed,331583,,,1
MajedAlasmariAP,alamlmediatv,Directed,1627,,,1
NasserAlajmi89,alamlmediatv,Directed,487151,,,1
mujtahidvideo,alamlmediatv,Directed,479551,,,1
fahadlghofaili,alamlmediatv,Directed,386294,,,1
AlhawaliAa,alamlmediatv,Directed,331589,,,1
Aldiwan2030,alamlmediatv,Directed,329553,,,1
Politic_Star,mohamedzitout,Directed,505319,,,1
NasserAlajmi89,mohamedzitout,Directed,486726,,,1
MbsMeToo,mohamedzitout,Directed,453564,,,1
mahwe311,mohamedzitout,Directed,446600,,,1
islamicommapart,mohamedzitout,Directed,419274,,,1
drassagheer,mohamedzitout,Directed,378906,,,1
Dr_Utaybi,mohamedzitout,Directed,378342,,,1
mu7aqiq20,adham922,Directed,478301,,,1
Husain_Alq,adham922,Directed,409866,,,1
Hudhaif9,adham922,Directed,409103,,,1
fahadlghofaili,adham922,Directed,386320,,,1
Dr_Utaybi,adham922,Directed,378582,,,1
AlhawaliAa,adham922,Directed,331616,,,1
NasserAlajmi89,MohamdNashwan,Directed,486727,,,1
Husain_Alq,MohamdNashwan,Directed,409690,,,1
fahadlghofaili,MohamdNashwan,Directed,386010,,,1
Dr_Utaybi,MohamdNashwan,Directed,378343,,,1
Alsamhouri,MohamdNashwan,Directed,339374,,,1
AlhawaliAa,MohamdNashwan,Directed,331274,,,1
mtqln,mtqlon,Directed,BM16053,,,10
mtqlon,mtqln,Directed,BM00610,,,10
NasserAlajmi89,mtqln,Directed,486707,,,1
mu7aqiq20,mtqln,Directed,478243,,,1
MediaCenterAA,mtqln,Directed,453761,,,1
MbsMeToo,mtqln,Directed,453562,,,1
m3takl_en,mtqln,Directed,443696,,,1
M_alumri,mtqln,Directed,442784,,,1
Hudhaif9,mtqln,Directed,408689,,,1
fahadlghofaili,mtqln,Directed,385998,,,1
Dr_Utaybi,mtqln,Directed,378332,,,1
AlhawaliAa,mtqln,Directed,331261,,,1
Aldiwan2030,mtqln,Directed,329479,,,1
AzzamTamimi,alhiwarchannel,Directed,BM01456,,,10
Politic_Star,alhiwarchannel,Directed,505421,,,1
MediaCenterAA,alhiwarchannel,Directed,453986,,,1
M_alumri,alhiwarchannel,Directed,443040,,,1
islamicommapart,alhiwarchannel,Directed,419530,,,1
Hudhaif9,alhiwarchannel,Directed,409052,,,1
Dr_Utaybi,alhiwarchannel,Directed,378555,,,1
AYS_300,alhiwarchannel,Directed,359512,,,1
Abubelal_1951,alhiwarchannel,Directed,314164,,,1
MediaCenterAA,OsamaRushdi,Directed,453717,,,1
M_alumri,OsamaRushdi,Directed,442747,,,1
GamalSultan1,OsamaRushdi,Directed,394759,,,1
drassagheer,OsamaRushdi,Directed,378896,,,1
AlshimaaMorsi,OsamaRushdi,Directed,340958,,,1
mohammed_slman,ShaikhDadow,Directed,467853,,,1
Husain_Alq,ShaikhDadow,Directed,409624,,,1
drassagheer,ShaikhDadow,Directed,378882,,,1
AlshimaaMorsi,ShaikhDadow,Directed,340891,,,1
AlhawaliAa,ShaikhDadow,Directed,331152,,,1
MajedAlasmariAP,WeRecordAR,Directed,1326,,,1
NasserAlajmi89,WeRecordAR,Directed,486482,,,1
Kh_OZ,WeRecordAR,Directed,426879,,,1
AlhawaliAa,WeRecordAR,Directed,331097,,,1
Aldiwan2030,WeRecordAR,Directed,329453,,,1
Rasha_au,arahmanyusuf,Directed,512878,,,1
NasserAlajmi89,arahmanyusuf,Directed,487070,,,1
MbsMeToo,arahmanyusuf,Directed,453595,,,1
lawyerasim,arahmanyusuf,Directed,437953,,,1
fahadlghofaili,arahmanyusuf,Directed,386222,,,1
drassagheer,arahmanyusuf,Directed,378978,,,1
AlshimaaMorsi,arahmanyusuf,Directed,341274,,,1
Aldiwan2030,arahmanyusuf,Directed,329538,,,1
abanaemah,arahmanyusuf,Directed,299554,,,1
Dr_Utaybi,933556570,Directed,567476,,,1
Dr_Utaybi,933557331,Directed,576556,,,1
Dr_Utaybi,933556244,Directed,563795,,,1
Dr_Utaybi,933557170,Directed,575084,,,1
Dr_Utaybi,933556882,Directed,572336,,,1
Dr_Utaybi,933556292,Directed,564675,,,1
Dr_Utaybi,933557380,Directed,577678,,,1
Dr_Utaybi,933556502,Directed,566654,,,1
Dr_Utaybi,933557347,Directed,577134,,,1
Dr_Utaybi,933556747,Directed,569844,,,1
Dr_Utaybi,933556323,Directed,565003,,,1
Dr_Utaybi,933556818,Directed,571428,,,1
Dr_Utaybi,933556605,Directed,567794,,,1
Dr_Utaybi,AbAmri,Directed,378600,,,1
Dr_Utaybi,abdelbariatwan,Directed,378599,,,1
Dr_Utaybi,abdulazizatiyah,Directed,378597,,,1
Dr_Utaybi,abdulaziztarefe,Directed,378596,,,1
Dr_Utaybi,Abdullah_akeel,Directed,378595,,,1
Dr_Utaybi,Abdullah96wa,Directed,378593,,,1
Dr_Utaybi,Abdulmeden1,Directed,378589,,,1
Dr_Utaybi,Abubelal_1951,Directed,378586,,,1
Dr_Utaybi,abukarsh2018,Directed,378584,,,1
Dr_Utaybi,agrni,Directed,378581,,,1
Dr_Utaybi,AhmadAmerAli,Directed,378578,,,1
Dr_Utaybi,AklAlbahli,Directed,378569,,,1
Dr_Utaybi,alajmi01,Directed,378565,,,1
Dr_Utaybi,alauhali,Directed,378561,,,1
Dr_Utaybi,alfarhan,Directed,378558,,,1
Dr_Utaybi,Alghamdi_AA,Directed,378557,,,1
Dr_Utaybi,AlhawaliAa,Directed,378556,,,1
Dr_Utaybi,Ali_Alomary,Directed,378551,,,1
Dr_Utaybi,alia_ww,Directed,378548,,,1
Dr_Utaybi,AljamalSalma,Directed,378545,,,1
Dr_Utaybi,AlkamiK,Directed,378544,,,1
Dr_Utaybi,almalki_80,Directed,378541,,,1
Dr_Utaybi,almass3ari,Directed,378540,,,1
Dr_Utaybi,Almatrafi,Directed,378539,,,1
Dr_Utaybi,almodifer,Directed,378536,,,1
Dr_Utaybi,Alq_naser,Directed,378534,,,1
Dr_Utaybi,alrotayyan,Directed,378530,,,1
Dr_Utaybi,AlshimaaMorsi,Directed,378527,,,1
Dr_Utaybi,Alya_Alhwaiti,Directed,378522,,,1
Dr_Utaybi,amansouraja,Directed,378521,,,1
Dr_Utaybi,amnestygulf,Directed,378517,,,1
Dr_Utaybi,Ana3rabeya,Directed,378512,,,1
Dr_Utaybi,anaharoon,Directed,378511,,,1
Dr_Utaybi,anasaldogheim,Directed,378510,,,1
Dr_Utaybi,anmassari,Directed,378509,,,1
Dr_Utaybi,AOAltwaijri,Directed,378507,,,1
Dr_Utaybi,AreejASadhan,Directed,378504,,,1
Dr_Utaybi,AsemAlnabeh,Directed,378502,,,1
Dr_Utaybi,asmogbelt,Directed,378501,,,1
Dr_Utaybi,asuwayed,Directed,378499,,,1
Dr_Utaybi,awadalqarni,Directed,378497,,,1
Dr_Utaybi,AYS_300,Directed,378496,,,1
Dr_Utaybi,Az_Aloudah,Directed,378495,,,1
Dr_Utaybi,AzizAlgasim,Directed,378494,,,1
Dr_Utaybi,bader_alhamid,Directed,378492,,,1
Dr_Utaybi,BadrAljaafari,Directed,378491,,,1
Dr_Utaybi,Barjasbh,Directed,378489,,,1
Dr_Utaybi,BDS_Arabic,Directed,378487,,,1
Dr_Utaybi,Benfaleh,Directed,378485,,,1
Dr_Utaybi,brhom,Directed,378484,,,1
Dr_Utaybi,cou_revolution,Directed,378478,,,1
Dr_Utaybi,d_iplo,Directed,378476,,,1
Dr_Utaybi,DanielWickham93,Directed,378474,,,1
Dr_Utaybi,dareiainfo,Directed,378473,,,1
Dr_Utaybi,dochijazi,Directed,378470,,,1
Dr_Utaybi,drabdulaziz2,Directed,378465,,,1
Dr_Utaybi,drassagheer,Directed,378464,,,1
Dr_Utaybi,drhussahmm,Directed,378462,,,1
Dr_Utaybi,DrMahmoudRefaat,Directed,378461,,,1
Dr_Utaybi,EHSANFAKEEH,Directed,378459,,,1
Dr_Utaybi,eisa81617,Directed,378458,,,1
Dr_Utaybi,Eyaaaad,Directed,378453,,,1
Dr_Utaybi,FahadALbathal,Directed,378450,,,1
Dr_Utaybi,fahadlghofaili,Directed,378449,,,1
Dr_Utaybi,falsunaidy,Directed,378447,,,1
Dr_Utaybi,fuadibrahim2008,Directed,378442,,,1
Dr_Utaybi,gamal_helal,Directed,378441,,,1
Dr_Utaybi,ghadaoueiss,Directed,378439,,,1
Dr_Utaybi,ghadaslman,Directed,378438,,,1
Dr_Utaybi,GhanemAlmasarir,Directed,378437,,,1
Dr_Utaybi,ghariba33,Directed,378436,,,1
Dr_Utaybi,greatsaudipod,Directed,378435,,,1
Dr_Utaybi,habbrr,Directed,378433,,,1
Dr_Utaybi,Hala_Aldosari,Directed,378431,,,1
Dr_Utaybi,hamzaalhassan,Directed,378429,,,1
Dr_Utaybi,hanaalkhamri,Directed,378427,,,1
Dr_Utaybi,hazam_ksa,Directed,378423,,,1
Dr_Utaybi,Hudhaif9,Directed,378415,,,1
Dr_Utaybi,hukusfof,Directed,378414,,,1
Dr_Utaybi,huthaifaabdulah,Directed,378412,,,1
Dr_Utaybi,hw_saudiwomen,Directed,378411,,,1
Dr_Utaybi,imankais1,Directed,378407,,,1
Dr_Utaybi,IsaacALawyer,Directed,378406,,,1
Dr_Utaybi,islamakel,Directed,378405,,,1
Dr_Utaybi,jaberalharmi,Directed,378404,,,1
Dr_Utaybi,JAlArb,Directed,378402,,,1
Dr_Utaybi,jamilfarsi,Directed,378401,,,1
Dr_Utaybi,JKacadmy,Directed,378398,,,1
Dr_Utaybi,KarenAttiah,Directed,378393,,,1
Dr_Utaybi,kdriyadh,Directed,378391,,,1
Dr_Utaybi,khaled_f_alsaud,Directed,378388,,,1
Dr_Utaybi,KhaledAND,Directed,378387,,,1
Dr_Utaybi,khanfarw,Directed,378383,,,1
Dr_Utaybi,LibyanBentBladi,Directed,378371,,,1
Dr_Utaybi,LinaAlhathloul,Directed,378370,,,1
Dr_Utaybi,LoveLiberty_2,Directed,378367,,,1
Dr_Utaybi,M_alumri,Directed,378365,,,1
Dr_Utaybi,Ma6noo5sa,Directed,378363,,,1
Dr_Utaybi,mahwe311,Directed,378361,,,1
Dr_Utaybi,MajedAlasmariAP,Directed,378360,,,1
Dr_Utaybi,MediaCenterAA,Directed,378354,,,1
Dr_Utaybi,MeemMagazine,Directed,378353,,,1
Dr_Utaybi,mehdirhasan,Directed,378352,,,1
Dr_Utaybi,mercan_resifi,Directed,378351,,,1
Dr_Utaybi,merqazzz,Directed,378350,,,1
Dr_Utaybi,MFQahtani,Directed,378349,,,1
Dr_Utaybi,mnaw7,Directed,378346,,,1
Dr_Utaybi,moslehun,Directed,378337,,,1
Dr_Utaybi,Mrbrary,Directed,378336,,,1
Dr_Utaybi,mu7aqiq20,Directed,378331,,,1
Dr_Utaybi,muadhsf,Directed,378330,,,1
Dr_Utaybi,mujtahidvideo,Directed,378326,,,1
Dr_Utaybi,n_alharbi12,Directed,378320,,,1
Dr_Utaybi,naizaktv,Directed,378317,,,1
Dr_Utaybi,nasema33,Directed,378316,,,1
Dr_Utaybi,No_Rumors,Directed,378307,,,1
Dr_Utaybi,nofah1,Directed,378306,,,1
Dr_Utaybi,OmaimaAlnajjar,Directed,378301,,,1
Dr_Utaybi,omarhuss,Directed,378299,,,1
Dr_Utaybi,Politic_Star,Directed,378296,,,1
Dr_Utaybi,PoliticalGulf,Directed,378295,,,1
Dr_Utaybi,Prof_Yousif,Directed,378294,,,1
Dr_Utaybi,qunaibet,Directed,378291,,,1
Dr_Utaybi,rachidgholam,Directed,378290,,,1
Dr_Utaybi,REEMSulaiman80,Directed,378286,,,1
Dr_Utaybi,s_alrushodi,Directed,378282,,,1
Dr_Utaybi,SaawtApp,Directed,378276,,,1
Dr_Utaybi,SaharAlFaifi,Directed,378273,,,1
Dr_Utaybi,salabdali1976,Directed,378271,,,1
Dr_Utaybi,SalehAlshehi,Directed,378268,,,1
Dr_Utaybi,samarbadawi15,Directed,378265,,,1
Dr_Utaybi,SamarDJarrah,Directed,378264,,,1
Dr_Utaybi,sarah_alghamidi,Directed,378262,,,1
Dr_Utaybi,Saudia_Leaks,Directed,378259,,,1
Dr_Utaybi,saudibus111,Directed,378258,,,1
Dr_Utaybi,Saudis2018,Directed,378254,,,1
Dr_Utaybi,say_it_and_walk,Directed,378252,,,1
Dr_Utaybi,SelimaPax,Directed,378250,,,1
Dr_Utaybi,sheikh1932,Directed,378248,,,1
Dr_Utaybi,shugairi,Directed,378247,,,1
Dr_Utaybi,Shuounislamiya,Directed,378246,,,1
Dr_Utaybi,soltan,Directed,378243,,,1
Dr_Utaybi,SultanAljumeri,Directed,378237,,,1
Dr_Utaybi,SultanAlQassemi,Directed,378236,,,1
Dr_Utaybi,t_saif,Directed,378234,,,1
Dr_Utaybi,tabbta30,Directed,378233,,,1
Dr_Utaybi,TAFRIT_KSA,Directed,378232,,,1
Dr_Utaybi,tahaalhajji,Directed,378231,,,1
Dr_Utaybi,tayebms,Directed,378229,,,1
Dr_Utaybi,thenewkhaleej,Directed,378226,,,1
Dr_Utaybi,UNarabic,Directed,378217,,,1
Dr_Utaybi,USAbilAraby,Directed,378215,,,1
Dr_Utaybi,wain2030,Directed,378211,,,1
Dr_Utaybi,WaleedSulais,Directed,378210,,,1
Dr_Utaybi,wassilaoulmi,Directed,378209,,,1
Dr_Utaybi,watan_usa,Directed,378208,,,1
Dr_Utaybi,wesamalamery,Directed,378207,,,1
Dr_Utaybi,YahyaAlhadid,Directed,378202,,,1
Dr_Utaybi,yakathah,Directed,378201,,,1
Dr_Utaybi,youssef_hussen,Directed,378199,,,1
Dr_Utaybi,zalmoayyad,Directed,378195,,,1
Dr_Utaybi,zedniy,Directed,378194,,,1
Dr_Utaybi,933557343,Directed,576961,,,1
Politic_Star,Dr_Utaybi,Directed,505385,,,1
mujtahidvideo,Dr_Utaybi,Directed,479539,,,1
mu7aqiq20,Dr_Utaybi,Directed,478281,,,1
MediaCenterAA,Dr_Utaybi,Directed,453898,,,1
mahwe311,Dr_Utaybi,Directed,446643,,,1
M_alumri,Dr_Utaybi,Directed,442938,,,1
fahadlghofaili,Dr_Utaybi,Directed,386171,,,1
AYS_300,Dr_Utaybi,Directed,359461,,,1
AlshimaaMorsi,Dr_Utaybi,Directed,341219,,,1
AlhawaliAa,Dr_Utaybi,Directed,331455,,,1
qahtani_s1,AfghanAffairs7,Directed,562498,,,1
Politic_Star,AfghanAffairs7,Directed,505434,,,1
NasserAlajmi89,AfghanAffairs7,Directed,487184,,,1
islamicommapart,AfghanAffairs7,Directed,419563,,,1
Husain_Alq,AfghanAffairs7,Directed,409862,,,1
AlhawaliAa,AfghanAffairs7,Directed,331614,,,1
mujtahidvideo,thenewkhaleej,Directed,479497,,,1
MediaCenterAA,thenewkhaleej,Directed,453648,,,1
Kh_OZ,thenewkhaleej,Directed,426909,,,1
islamicommapart,thenewkhaleej,Directed,419133,,,1
drassagheer,thenewkhaleej,Directed,378877,,,1
Alsamhouri,thenewkhaleej,Directed,339294,,,1
Politic_Star,SaharAlFaifi,Directed,505290,,,1
NasserAlajmi89,SaharAlFaifi,Directed,486597,,,1
MediaCenterAA,SaharAlFaifi,Directed,453686,,,1
MbsMeToo,SaharAlFaifi,Directed,453552,,,1
mahwe311,SaharAlFaifi,Directed,446580,,,1
m3takl_en,SaharAlFaifi,Directed,443668,,,1
Husain_Alq,SaharAlFaifi,Directed,409641,,,1
Hudhaif9,SaharAlFaifi,Directed,408582,,,1
fahadlghofaili,SaharAlFaifi,Directed,385931,,,1
DiasporaConfKsa,SaharAlFaifi,Directed,376519,,,1
AlhawaliAa,SaharAlFaifi,Directed,331180,,,1
MediaCenterAA,alsab3aani,Directed,453959,,,1
M_alumri,alsab3aani,Directed,443016,,,1
Husain_Alq,alsab3aani,Directed,409826,,,1
AlhawaliAa,alsab3aani,Directed,331556,,,1
fahadlghofaili,AhmedElbaqry,Directed,386309,,,1
drassagheer,AhmedElbaqry,Directed,379002,,,1
Politic_Star,islahvideo,Directed,505351,,,1
Hudhaif9,islahvideo,Directed,408824,,,1
Politic_Star,ama4425,Directed,505415,,,1
Obaidallah_90,ama4425,Directed,495702,,,1
mahwe311,ama4425,Directed,446663,,,1
Husain_Alq,ama4425,Directed,409822,,,1
Hudhaif9,ama4425,Directed,409032,,,1
fahadlghofaili,ama4425,Directed,386239,,,1
MajedAlasmariAP,elmasrw,Directed,1030,,,1
mohammed_slman,elmasrw,Directed,467997,,,1
GamalSultan1,elmasrw,Directed,394823,,,1
Alsamhouri,elmasrw,Directed,339469,,,1
Politic_Star,Ma6noo5sa,Directed,505334,,,1
Obaidallah_90,Ma6noo5sa,Directed,495651,,,1
NasserAlajmi89,Ma6noo5sa,Directed,486780,,,1
merqazzz,Ma6noo5sa,Directed,455115,,,1
MediaCenterAA,Ma6noo5sa,Directed,453801,,,1
M_alumri,Ma6noo5sa,Directed,442830,,,1
Hudhaif9,Ma6noo5sa,Directed,408756,,,1
fahadlghofaili,Ma6noo5sa,Directed,386044,,,1
Aldiwan2030,Ma6noo5sa,Directed,329492,,,1
Politic_Star,hazam_ksa,Directed,505358,,,1
mu7aqiq20,hazam_ksa,Directed,478269,,,1
MediaCenterAA,hazam_ksa,Directed,453846,,,1
mahwe311,hazam_ksa,Directed,446628,,,1
M_alumri,hazam_ksa,Directed,442878,,,1
fahadlghofaili,hazam_ksa,Directed,386099,,,1
AlhawaliAa,hazam_ksa,Directed,331382,,,1
islamicommapart,BreakingF24_ar,Directed,419441,,,1
fahadlghofaili,BreakingF24_ar,Directed,386194,,,1
drassagheer,BreakingF24_ar,Directed,378965,,,1
Politic_Star,khaled_f_alsaud,Directed,505339,,,1
NasserAlajmi89,khaled_f_alsaud,Directed,486815,,,1
mujtahidvideo,khaled_f_alsaud,Directed,479523,,,1
